,id_solicitante,id_viaje
159115,9166,610
21413,9167,2634
118200,9167,2626
49056,9167,988
44034,9167,2505
4175,9168,2849
3718,9168,4679
96233,9168,4495
165921,9168,3829
106200,9169,3771
55783,9169,3691
75005,9169,3454
184668,9169,1726
67224,9170,1380
23042,9170,3764
117685,9170,1459
51685,9170,852
28859,9171,2670
43415,9171,3748
59547,9171,1273
83466,9171,4351
175939,9172,874
6520,9172,568
30211,9172,3075
120883,9172,241
65841,9173,3291
55577,9173,4188
169801,9173,419
169884,9173,781
55433,9174,1262
62111,9174,2679
64233,9174,3650
121330,9174,4555
41065,9175,3132
169002,9175,1083
56609,9175,4327
126385,9175,131
165922,9176,3829
96665,9176,1151
71071,9176,662
129615,9176,1603
174489,9177,4340
133395,9177,100
192818,9177,2338
15838,9177,1134
44198,9178,1442
29727,9178,493
154748,9178,2917
75960,9178,3842
43372,9179,361
11384,9179,350
127751,9179,1084
18206,9179,2259
91711,9180,3542
52154,9180,2665
82130,9180,1747
145498,9180,2586
54986,9181,4303
110888,9181,82
142071,9181,2066
24972,9181,4794
89163,9182,652
152168,9182,3953
110030,9182,4957
170977,9182,1141
195033,9183,2822
53302,9183,3428
86020,9183,1811
175724,9183,2264
113236,9184,2267
172328,9184,4860
93521,9184,1674
121409,9184,913
31406,9185,2352
131847,9185,3110
82699,9185,2007
21106,9185,4729
156387,9186,4209
633,9186,3983
125496,9186,4406
174924,9186,1872
8274,9187,4016
79448,9187,727
98992,9187,2473
177272,9187,1003
66961,9188,2134
47279,9188,4844
192465,9188,756
108519,9188,3858
50960,9189,1669
190408,9189,2830
60811,9189,619
26804,9189,1667
81378,9190,2845
187114,9190,210
96070,9190,3720
199017,9190,860
31036,9191,4211
45672,9191,1094
195496,9191,2886
190913,9191,3245
104562,9192,4453
55355,9192,2542
157851,9192,2512
134595,9192,539
64189,9193,1926
10740,9193,4806
26543,9193,1065
141941,9193,843
63814,9194,4381
194558,9194,501
137736,9194,2193
84668,9194,3341
78779,9195,4969
151646,9195,1864
192185,9195,523
60322,9195,4114
43198,9196,232
40287,9196,621
189669,9196,1174
108025,9196,1693
163528,9197,32
37942,9197,2752
184019,9197,2034
148325,9197,4561
9527,9198,1614
37146,9198,3936
123243,9198,2036
161440,9198,935
88072,9199,3397
32437,9199,379
187402,9199,1629
94854,9199,4590
48938,9200,2328
116117,9200,4717
47085,9200,1637
111135,9200,3659
168041,9201,682
29478,9201,817
74415,9201,2808
78233,9201,4623
62901,9202,3378
716,9202,4871
42038,9202,3626
32198,9202,2688
152886,9203,224
53456,9203,4137
169526,9203,1825
90028,9203,3374
86901,9204,583
22750,9204,4115
116489,9204,3189
45774,9204,90
8152,9205,4688
117816,9205,3791
24367,9205,3867
156577,9205,1514
166391,9206,1827
91630,9206,676
26216,9206,4738
80356,9206,1383
167071,9207,3295
186255,9207,457
177351,9207,4362
45851,9207,173
88990,9208,2213
94816,9208,3701
96666,9208,1151
198114,9208,3841
72917,9209,3835
102824,9209,1703
16777,9209,1221
196839,9209,3831
24175,9210,4655
94343,9210,4173
63487,9210,1875
127385,9210,964
148326,9211,4561
38099,9211,4766
174618,9211,3040
165956,9211,4116
125245,9212,4755
13239,9212,3529
197528,9212,4975
88681,9212,1069
46902,9213,4571
19444,9213,2240
31991,9213,3293
106922,9213,605
44373,9214,1334
131416,9214,707
22628,9214,4788
182184,9214,405
169243,9215,4388
63572,9215,4427
181586,9215,2040
135988,9215,4436
185412,9216,4008
167670,9216,1833
180037,9216,4174
107152,9216,1167
116781,9217,1139
127338,9217,3490
50914,9217,3411
123636,9217,4540
44496,9218,2290
2914,9218,2249
62037,9218,2179
22434,9218,3818
13733,9219,1839
111597,9219,1322
165923,9219,3829
43068,9219,1241
130018,9220,4510
157148,9220,729
137917,9220,1881
116086,9220,4778
55315,9221,3564
6090,9221,3179
71241,9221,921
63152,9221,976
71644,9222,4549
5657,9222,3846
199937,9222,2477
186991,9222,4460
108692,9223,4537
98439,9223,3283
80886,9223,2624
129128,9223,1620
75925,9224,589
126096,9224,3574
181095,9224,4772
122390,9224,2206
183481,9225,2613
50058,9225,3503
156261,9225,2068
98212,9225,4513
74192,9226,2369
134024,9226,3334
95616,9226,3064
187834,9226,2003
26847,9227,4970
172142,9227,1402
139957,9227,471
132154,9227,3519
121621,9228,1808
139958,9228,471
118565,9228,4368
199969,9228,4547
62236,9229,240
189823,9229,1721
149728,9229,340
100064,9229,1435
80197,9230,2518
193462,9230,3124
6482,9230,1573
38803,9230,2317
125569,9231,281
175940,9231,874
174490,9231,4340
167193,9231,985
29267,9232,1452
98349,9232,4684
66596,9232,1396
179232,9232,26
25293,9233,3180
172662,9233,3002
75884,9233,4349
11052,9233,2963
119490,9234,1265
99738,9234,4096
153055,9234,4503
172495,9234,1378
9103,9235,2635
63615,9235,2143
165728,9235,2633
62647,9235,4518
158976,9236,1108
88340,9236,2313
5310,9236,3694
86021,9236,1811
131599,9237,4756
194636,9237,318
151880,9237,3285
12145,9237,2104
58484,9238,929
112043,9238,4626
49421,9238,1610
134973,9238,1537
46974,9239,4818
16608,9239,4035
62544,9239,2236
500,9239,4006
142483,9240,694
107259,9240,4705
23043,9240,3764
21829,9240,2182
142826,9241,4629
86022,9241,1811
160198,9241,1047
75372,9241,3106
16432,9242,4444
136120,9242,92
126621,9242,1224
86855,9242,1326
39349,9243,1388
165729,9243,2633
158229,9243,2908
138524,9243,2020
147946,9244,4095
35305,9244,4358
170856,9244,1587
104060,9244,1746
104980,9245,3062
105147,9245,2413
187791,9245,152
121549,9245,2571
147505,9246,3157
48504,9246,4290
35939,9246,1478
112229,9246,303
189520,9247,3884
34821,9247,424
99466,9247,3942
178061,9247,747
107421,9248,2570
4100,9248,1403
96457,9248,855
73239,9248,1951
122391,9249,2206
60969,9249,1093
130869,9249,2041
47849,9249,936
118002,9250,441
45630,9250,2989
72326,9250,477
52479,9250,934
177273,9251,1003
98914,9251,1973
141771,9251,2659
39441,9251,2572
35342,9252,3789
145224,9252,4309
162522,9252,4369
194704,9252,484
72327,9253,477
29526,9253,3223
161751,9253,639
127177,9253,1316
82623,9254,3456
145125,9254,1668
94931,9254,2121
76467,9254,3241
67298,9255,3543
142286,9255,1155
101724,9255,2912
38804,9255,2317
143671,9256,3354
184702,9256,1704
111136,9256,3659
28488,9256,987
81983,9257,146
125874,9257,821
114433,9257,3183
132012,9257,2497
33940,9258,3667
141942,9258,843
112077,9258,4901
163205,9258,1343
2529,9259,3049
110257,9259,3526
194825,9259,1161
13240,9259,3529
58571,9260,3495
38600,9260,3402
107311,9260,3089
83508,9260,4255
99644,9261,2638
130262,9261,2968
174659,9261,896
126314,9261,3706
43496,9262,176
111088,9262,596
129000,9262,502
170978,9262,1141
110215,9263,4865
129519,9263,1944
116087,9263,4778
62764,9263,3069
25964,9264,1373
85000,9264,1659
114210,9264,1293
93917,9264,2028
131771,9265,1234
199414,9265,4254
39728,9265,3753
65168,9265,2082
195100,9266,3370
44872,9266,271
84491,9266,2736
83754,9266,3878
197280,9267,807
177138,9267,4988
144440,9267,2233
193701,9267,4022
140415,9268,1571
118789,9268,74
175002,9268,4118
198785,9268,2533
13322,9269,2258
163314,9269,3726
184846,9269,4566
174889,9269,1648
63702,9270,1358
124009,9270,4710
1334,9270,68
182987,9270,94
4210,9271,1657
30555,9271,3173
188220,9271,315
57839,9271,3041
192152,9272,2180
138414,9272,2299
119491,9272,1265
198472,9272,603
198905,9273,3436
22550,9273,3645
40040,9273,278
143985,9273,3022
16391,9274,1627
108026,9274,1693
49675,9274,3763
163935,9274,365
159395,9275,3716
81834,9275,3984
43416,9275,3748
158490,9275,1607
54948,9276,3423
114313,9276,790
195150,9276,564
146337,9276,4248
1423,9277,4758
72536,9277,3014
45673,9277,1094
108350,9277,3430
58449,9278,3482
14411,9278,951
113675,9278,1228
68249,9278,3329
10639,9279,2113
112391,9279,1135
31884,9279,4858
49301,9279,4979
195793,9280,1044
82912,9280,2683
20490,9280,289
179104,9280,1447
13467,9281,1759
60540,9281,2581
122474,9281,1874
141772,9281,2659
38138,9282,4541
1131,9282,2951
125172,9282,4425
195329,9282,1525
71921,9283,149
51574,9283,2712
112481,9283,2720
51891,9283,2332
101807,9284,3053
109389,9284,88
172886,9284,3267
169584,9284,4618
72804,9285,3700
149272,9285,4771
44497,9285,2290
9267,9285,4084
53956,9286,2927
61447,9286,908
127499,9286,3421
105974,9286,3550
50467,9287,2183
81538,9287,284
121089,9287,1818
139518,9287,3008
1099,9288,4045
63703,9288,1358
90619,9288,1857
36861,9288,4956
26125,9289,254
92549,9289,3061
194133,9289,396
132340,9289,4658
51892,9290,2332
58727,9290,443
187570,9290,4024
23768,9290,1930
126977,9291,1949
4148,9291,3597
45937,9291,4781
73819,9291,590
140291,9292,2060
122436,9292,2783
71242,9292,921
112746,9292,4696
133396,9293,100
161904,9293,1054
69226,9293,1231
141243,9293,804
153019,9294,259
28167,9294,4025
162799,9294,2397
143583,9294,3434
52952,9295,920
40326,9295,4698
25889,9295,566
15716,9295,3353
80357,9296,1383
22833,9296,2096
22751,9296,4115
117121,9296,3404
186992,9297,4460
99467,9297,3942
62112,9297,2679
97961,9297,3669
174925,9298,1872
31407,9298,2352
130060,9298,2765
183790,9298,4158
120008,9299,3711
128690,9299,3459
90337,9299,496
165996,9299,3197
37597,9300,2653
87125,9300,55
156388,9300,4209
75295,9300,1240
101418,9301,192
54345,9301,3300
134930,9301,233
199181,9301,3355
92065,9302,2782
66277,9302,1749
191336,9302,1771
47244,9302,3302
128422,9303,2224
138449,9303,1194
140905,9303,3408
184703,9303,1704
157108,9304,3947
162523,9304,4369
55270,9304,1948
198049,9304,1218
146914,9305,1493
74458,9305,455
113593,9305,3739
75646,9305,787
167619,9306,4524
56958,9306,656
99739,9306,4096
112674,9306,943
22482,9307,4759
66513,9307,4271
36398,9307,2261
136590,9307,4522
41988,9308,1489
84956,9308,810
41833,9308,3262
20180,9308,4219
38805,9309,2317
28035,9309,2211
192113,9309,3575
177755,9309,969
58003,9310,1982
66278,9310,1749
134596,9310,539
173194,9310,1546
117727,9311,4184
187650,9311,3777
131251,9311,4520
135419,9311,3508
99645,9312,2638
139135,9312,558
13665,9312,542
195034,9312,2822
84522,9313,369
42622,9313,877
130957,9313,2615
114086,9313,2322
102996,9314,3409
156389,9314,4209
103502,9314,2145
100493,9314,4134
48796,9315,849
33941,9315,3667
167222,9315,654
125612,9315,2461
100410,9316,3624
182826,9316,2021
127625,9316,3779
92955,9316,3889
24888,9317,4972
19529,9317,1896
17600,9317,2798
144479,9317,3188
3416,9318,106
44536,9318,3151
43199,9318,232
114043,9318,3290
132576,9319,2847
84160,9319,2184
97877,9319,2796
135879,9319,575
114769,9320,4711
95214,9320,1386
84244,9320,2361
31214,9320,2792
29810,9321,2694
54167,9321,2630
80677,9321,681
181865,9321,942
132449,9322,2031
109147,9322,2506
6987,9322,3383
60501,9322,3882
41389,9323,6
190362,9323,1288
3346,9323,1791
13241,9323,3529
43689,9324,4105
138940,9324,4464
97029,9324,2248
192999,9324,4950
191150,9325,3135
16926,9325,211
1259,9325,2237
110714,9325,4855
20792,9326,4087
136264,9326,4876
106923,9326,605
83467,9326,4351
406,9327,4433
15379,9327,3558
51893,9327,2332
55699,9327,2947
59548,9328,1273
132450,9328,2031
5401,9328,4533
47596,9328,4527
22834,9329,2096
29811,9329,2694
120453,9329,2526
133574,9329,3747
7803,9330,2462
16525,9330,245
185545,9330,4384
155201,9330,2098
80589,9331,4065
107475,9331,4064
93207,9331,382
97384,9331,3125
35940,9332,1478
143099,9332,2576
197198,9332,4140
86680,9332,835
143545,9333,669
31569,9333,4587
174184,9333,3387
179270,9333,1260
148054,9334,4947
3347,9334,1791
42536,9334,1626
28416,9334,201
71072,9335,662
48258,9335,3250
98634,9335,4048
31534,9335,330
120454,9336,2526
169555,9336,1976
161949,9336,3003
181533,9336,2005
141495,9337,4198
83288,9337,1912
43024,9337,3697
169556,9337,1976
118523,9338,4709
48612,9338,1719
72881,9338,3056
55035,9338,1585
25000,9339,2088
68759,9339,2594
151932,9339,4273
158080,9339,4420
178855,9340,1884
45358,9340,436
189710,9340,42
93269,9340,4720
116088,9341,4778
17058,9341,3510
171143,9341,2980
186371,9341,3657
98181,9342,4749
55627,9342,2187
67100,9342,1424
151024,9342,4824
72368,9343,3570
121441,9343,2508
54486,9343,598
58243,9343,783
25813,9344,1849
138256,9344,4430
160780,9344,1315
36281,9344,3888
99071,9345,844
156058,9345,3609
173048,9345,4891
172102,9345,949
26217,9346,4738
89823,9346,1743
594,9346,1691
26252,9346,3660
72066,9347,3208
126053,9347,2700
163529,9347,32
143546,9347,669
2616,9348,4499
104514,9348,3100
59549,9348,1273
95997,9348,1567
198628,9349,3388
117166,9349,1885
50961,9349,1669
174078,9349,2015
101419,9350,192
5355,9350,65
174781,9350,3682
197084,9350,609
125208,9351,3174
121836,9351,4878
89293,9351,760
48975,9351,288
41263,9352,3117
185453,9352,2558
64587,9352,3027
188139,9352,3644
23637,9353,4581
176803,9353,2492
151647,9353,1864
49790,9353,3373
96496,9354,1886
2530,9354,3049
114124,9354,4029
116089,9354,4778
14974,9355,1592
884,9355,209
107750,9355,1720
198226,9355,1183
139679,9356,99
79918,9356,1441
30430,9356,1254
104018,9356,3800
42257,9357,3883
117966,9357,4843
113921,9357,601
95277,9357,4640
167620,9358,4524
50750,9358,4714
3382,9358,2785
28900,9358,4643
162702,9359,2370
134974,9359,1537
166103,9359,2824
187691,9359,28
134894,9360,1618
169557,9360,1976
1710,9360,1534
7667,9360,3907
191493,9361,1617
45775,9361,90
157786,9361,4457
69227,9361,1231
124572,9362,2354
179452,9362,705
154168,9362,868
168713,9362,666
77010,9363,2117
13468,9363,1759
168388,9363,2608
113336,9363,1439
175315,9364,238
183335,9364,544
124342,9364,1855
150856,9364,4314
95493,9365,1804
48063,9365,2171
190494,9365,3870
165422,9365,215
10979,9366,3115
87478,9366,2226
158819,9366,814
94706,9366,1697
123432,9367,786
24889,9367,4972
42332,9367,3218
27517,9367,4799
64021,9368,4101
161905,9368,1054
71881,9368,2881
38179,9368,946
44155,9369,2141
171420,9369,824
176804,9369,2492
174438,9369,3573
132155,9370,3519
72537,9370,3014
111267,9370,1364
159081,9370,3244
147752,9371,3797
157626,9371,2080
92255,9371,716
49096,9371,3582
89865,9372,336
79725,9372,1913
91377,9372,4939
195451,9372,2075
47280,9373,4844
103628,9373,182
103846,9373,165
98182,9373,4749
98512,9374,3727
103213,9374,3861
31704,9374,3816
59578,9374,4392
45440,9375,4673
146338,9375,4248
178196,9375,3073
82401,9375,2841
7494,9376,1938
123601,9376,4397
171023,9376,1591
123868,9376,4791
187039,9377,555
24410,9377,4809
150983,9377,3971
43112,9377,3270
117248,9378,4829
102634,9378,4147
19894,9378,2250
189355,9378,2103
113832,9379,4162
56959,9379,656
8802,9379,3294
40514,9379,2170
196563,9380,4946
153525,9380,1004
109390,9380,88
26925,9380,2344
51308,9381,3572
85790,9381,1598
52647,9381,3709
125646,9381,1835
70148,9382,4827
138024,9382,1115
148016,9382,4875
6178,9382,830
124378,9383,3975
105305,9383,479
49223,9383,4678
55463,9383,846
71841,9384,1767
192254,9384,4192
109782,9384,4440
152698,9384,199
144441,9385,2233
155373,9385,4550
59062,9385,3871
88522,9385,1239
40466,9386,635
196216,9386,3826
155706,9386,4649
87073,9386,1988
158230,9387,2908
169332,9387,1516
167111,9387,2161
21785,9387,1696
102133,9388,1321
66796,9388,1608
48064,9388,2171
57039,9388,2890
154280,9389,2056
78470,9389,1387
29849,9389,3161
70561,9389,3790
149273,9390,4771
179233,9390,26
174926,9390,1872
107072,9390,3141
54646,9391,153
130335,9391,2175
22289,9391,2952
100573,9391,1552
60763,9392,2660
43734,9392,1847
190805,9392,2790
177671,9392,2854
47726,9393,4040
173964,9393,3559
71882,9393,2881
41016,9393,562
86856,9394,1326
92802,9394,1500
175725,9394,2264
50594,9394,2763
58810,9395,2640
73962,9395,4735
87551,9395,1057
119492,9395,1265
61497,9396,914
166477,9396,3359
28612,9396,1829
44966,9396,999
162837,9397,2435
17187,9397,167
195646,9397,1729
52364,9397,286
178527,9398,1756
125570,9398,281
94972,9398,2132
131252,9398,4520
95011,9399,535
104638,9399,1421
6521,9399,568
34416,9399,3557
178528,9400,1756
20318,9400,683
30431,9400,1254
143177,9400,838
123869,9401,4791
144833,9401,3583
118445,9401,4046
122153,9401,2445
57458,9402,4377
166271,9402,2371
79449,9402,727
150901,9402,1597
182582,9403,4299
10784,9403,3391
10640,9403,2113
132087,9403,171
113337,9404,1439
130432,9404,2851
116010,9404,1244
174439,9404,3573
141073,9405,1576
46822,9405,411
55660,9405,1540
89410,9405,4404
139018,9406,1470
82866,9406,2757
79499,9406,1606
180770,9406,4269
112881,9407,1569
32770,9407,260
103673,9407,1012
47245,9407,3302
119298,9408,3698
69130,9408,1488
24933,9408,565
19895,9408,2250
7495,9409,1938
17352,9409,4593
152537,9409,1317
110540,9409,970
101420,9410,192
180469,9410,4974
35941,9410,1478
189005,9410,900
64666,9411,2588
16013,9411,861
174927,9411,1872
8709,9411,431
174660,9412,896
118081,9412,1692
20491,9412,289
178641,9412,3466
32920,9413,4354
181899,9413,461
185011,9413,2093
198662,9413,3184
160937,9414,3340
16198,9414,2427
90070,9414,972
163497,9414,2922
116052,9415,4760
122309,9415,3549
39229,9415,3472
172329,9415,4860
19255,9416,1561
170937,9416,4797
143511,9416,3479
53746,9416,4943
165798,9417,183
44449,9417,1954
21107,9417,4729
28118,9417,3431
78989,9418,2776
104515,9418,3100
145419,9418,319
168009,9418,3755
29608,9419,4874
170228,9419,1482
15569,9419,4500
142402,9419,269
161950,9420,3003
163869,9420,778
82450,9420,4784
93241,9420,563
163274,9421,3553
166594,9421,371
23084,9421,650
