,id_solicitante,renta,pension,tipo_pension,estado_civil,pension_conyuge
14255,14256,21000,28337,tipo_9,viudo/a,
14256,14257,12000,19211,tipo_5,soltero/a,
14257,14258,15000,29702,tipo_10,casado/a,18254
14258,14259,12000,28728,tipo_9,viudo/a,
14259,14260,15000,9072,tipo_1,viudo/a,
14260,14261,18000,38710,tipo_10,casado/a,
14261,14262,21000,30247,tipo_10,casado/a,33892
14262,14263,21000,18528,tipo_4,soltero/a,12456
14263,14264,18000,42624,tipo_10,soltero/a,
14264,14265,18000,35923,tipo_10,soltero/a,
14265,14266,18000,14081,tipo_2,soltero/a,
14266,14267,8400,28738,tipo_9,soltero/a,32507
14267,14268,18000,32781,tipo_10,viudo/a,
14268,14269,21000,34324,tipo_10,soltero/a,29005
14269,14270,21000,24527,tipo_7,soltero/a,
14270,14271,15000,16401,tipo_3,soltero/a,
14271,14272,15000,39795,tipo_10,soltero/a,
14272,14273,21000,28117,tipo_9,viudo/a,
14273,14274,15000,32173,tipo_10,soltero/a,12069
14274,14275,12000,11172,tipo_1,soltero/a,
14275,14276,12000,21024,tipo_6,soltero/a,
14276,14277,8400,18816,tipo_4,casado/a,
14277,14278,0,31093,tipo_10,soltero/a,
14278,14279,21000,41026,tipo_10,casado/a,
14279,14280,12000,41075,tipo_10,soltero/a,
14280,14281,21000,8463,tipo_1,casado/a,
14281,14282,0,42578,tipo_10,soltero/a,
14282,14283,0,7664,tipo_1,viudo/a,20479
14283,14284,12000,33402,tipo_10,casado/a,25869
14284,14285,21000,13467,tipo_2,casado/a,
14285,14286,12000,26029,tipo_8,viudo/a,
14286,14287,8400,31577,tipo_10,casado/a,8564
14287,14288,12000,25346,tipo_8,viudo/a,21132
14288,14289,12000,18704,tipo_4,soltero/a,
14289,14290,12000,27504,tipo_9,viudo/a,
14290,14291,8400,31916,tipo_10,casado/a,34471
14291,14292,21000,35814,tipo_10,viudo/a,
14292,14293,0,8749,tipo_1,casado/a,
14293,14294,12000,42489,tipo_10,soltero/a,
14294,14295,15000,18256,tipo_4,soltero/a,
14295,14296,12000,7784,tipo_1,viudo/a,
14296,14297,15000,27704,tipo_9,soltero/a,
14297,14298,0,10500,tipo_1,casado/a,
14298,14299,15000,41900,tipo_10,viudo/a,32846
14299,14300,15000,9467,tipo_1,viudo/a,
14300,14301,18000,27980,tipo_9,viudo/a,39531
14301,14302,0,28231,tipo_9,soltero/a,34908
14302,14303,12000,34250,tipo_10,soltero/a,17555
14303,14304,12000,13746,tipo_2,viudo/a,
14304,14305,15000,28590,tipo_9,casado/a,
14305,14306,15000,19647,tipo_5,casado/a,7573
14306,14307,21000,42443,tipo_10,soltero/a,
14307,14308,12000,24196,tipo_7,soltero/a,
14308,14309,15000,16404,tipo_3,viudo/a,
14309,14310,0,26234,tipo_8,viudo/a,26241
14310,14311,0,24838,tipo_7,viudo/a,
14311,14312,18000,17039,tipo_4,viudo/a,
14312,14313,0,25401,tipo_8,soltero/a,
14313,14314,0,22759,tipo_6,casado/a,
14314,14315,21000,8139,tipo_1,soltero/a,20967
14315,14316,18000,20961,tipo_5,viudo/a,9947
14316,14317,12000,10649,tipo_1,soltero/a,
14317,14318,18000,38168,tipo_10,viudo/a,
14318,14319,21000,28092,tipo_9,viudo/a,
14319,14320,15000,40404,tipo_10,viudo/a,
14320,14321,21000,38280,tipo_10,soltero/a,
14321,14322,0,13707,tipo_2,viudo/a,
14322,14323,12000,38374,tipo_10,casado/a,
14323,14324,18000,11383,tipo_1,casado/a,
14324,14325,15000,32276,tipo_10,viudo/a,41422
14325,14326,21000,9949,tipo_1,soltero/a,
14326,14327,8400,10551,tipo_1,soltero/a,
14327,14328,12000,22020,tipo_6,viudo/a,
14328,14329,12000,23535,tipo_7,soltero/a,
14329,14330,12000,37199,tipo_10,viudo/a,11591
14330,14331,8400,22764,tipo_6,casado/a,
14331,14332,21000,24709,tipo_7,viudo/a,
14332,14333,8400,10611,tipo_1,soltero/a,
14333,14334,15000,12571,tipo_1,casado/a,
14334,14335,8400,37487,tipo_10,casado/a,
14335,14336,21000,12328,tipo_1,casado/a,
14336,14337,8400,11426,tipo_1,casado/a,
14337,14338,12000,23153,tipo_7,casado/a,
14338,14339,8400,35089,tipo_10,viudo/a,
14339,14340,12000,41617,tipo_10,soltero/a,
14340,14341,15000,24583,tipo_7,casado/a,
14341,14342,0,17255,tipo_4,soltero/a,
14342,14343,8400,11073,tipo_1,soltero/a,42284
14343,14344,21000,8262,tipo_1,soltero/a,
14344,14345,8400,15131,tipo_3,viudo/a,
14345,14346,15000,40562,tipo_10,casado/a,
14346,14347,18000,38808,tipo_10,casado/a,
14347,14348,21000,18613,tipo_4,soltero/a,
14348,14349,21000,39934,tipo_10,viudo/a,
14349,14350,21000,30615,tipo_10,viudo/a,30085
14350,14351,21000,27543,tipo_9,casado/a,
14351,14352,12000,22162,tipo_6,viudo/a,
14352,14353,12000,32353,tipo_10,viudo/a,32534
14353,14354,21000,37934,tipo_10,casado/a,
14354,14355,21000,9605,tipo_1,casado/a,15507
14355,14356,12000,18787,tipo_4,viudo/a,
14356,14357,18000,15641,tipo_3,soltero/a,21399
14357,14358,15000,8291,tipo_1,casado/a,
14358,14359,15000,35059,tipo_10,viudo/a,23973
14359,14360,21000,36212,tipo_10,viudo/a,
14360,14361,15000,14987,tipo_3,soltero/a,
14361,14362,8400,19954,tipo_5,viudo/a,
14362,14363,12000,14868,tipo_3,viudo/a,
14363,14364,18000,27859,tipo_9,casado/a,41181
14364,14365,18000,15711,tipo_3,viudo/a,
14365,14366,21000,19258,tipo_5,casado/a,15671
14366,14367,15000,33175,tipo_10,viudo/a,
14367,14368,0,10772,tipo_1,soltero/a,8102
14368,14369,8400,22294,tipo_6,casado/a,
14369,14370,12000,10041,tipo_1,soltero/a,30847
14370,14371,15000,22650,tipo_6,casado/a,
14371,14372,15000,25892,tipo_8,soltero/a,32833
14372,14373,18000,29306,tipo_9,soltero/a,
14373,14374,15000,25527,tipo_8,soltero/a,
14374,14375,18000,7304,tipo_1,soltero/a,
14375,14376,8400,35595,tipo_10,casado/a,14303
14376,14377,8400,10650,tipo_1,soltero/a,
14377,14378,0,11215,tipo_1,viudo/a,
14378,14379,21000,41660,tipo_10,soltero/a,
14379,14380,12000,27835,tipo_9,soltero/a,
14380,14381,15000,16019,tipo_3,viudo/a,
14381,14382,15000,15966,tipo_3,casado/a,
14382,14383,8400,29659,tipo_10,soltero/a,
14383,14384,0,16253,tipo_3,casado/a,11518
14384,14385,21000,16186,tipo_3,soltero/a,
14385,14386,12000,19868,tipo_5,casado/a,
14386,14387,15000,10092,tipo_1,viudo/a,36340
14387,14388,12000,25363,tipo_8,viudo/a,
14388,14389,18000,12754,tipo_2,casado/a,
14389,14390,8400,30210,tipo_10,casado/a,
14390,14391,18000,40785,tipo_10,soltero/a,41088
14391,14392,18000,21816,tipo_6,casado/a,38874
14392,14393,18000,34586,tipo_10,viudo/a,20266
14393,14394,15000,20061,tipo_5,casado/a,
14394,14395,8400,8251,tipo_1,viudo/a,
14395,14396,21000,17022,tipo_4,soltero/a,
14396,14397,12000,13637,tipo_2,casado/a,
14397,14398,12000,20423,tipo_5,viudo/a,13804
14398,14399,21000,10043,tipo_1,soltero/a,
14399,14400,18000,41386,tipo_10,casado/a,
14400,14401,18000,30042,tipo_10,casado/a,
14401,14402,18000,9837,tipo_1,viudo/a,
14402,14403,8400,20114,tipo_5,viudo/a,
14403,14404,21000,7044,tipo_1,soltero/a,
14404,14405,12000,27646,tipo_9,casado/a,27678
14405,14406,8400,12419,tipo_1,casado/a,
14406,14407,12000,20294,tipo_5,casado/a,
14407,14408,0,17820,tipo_4,soltero/a,
14408,14409,12000,25110,tipo_7,soltero/a,
14409,14410,0,13982,tipo_2,viudo/a,37957
14410,14411,8400,41923,tipo_10,viudo/a,
14411,14412,8400,31419,tipo_10,viudo/a,
14412,14413,15000,15998,tipo_3,soltero/a,
14413,14414,0,31789,tipo_10,viudo/a,
14414,14415,8400,41911,tipo_10,casado/a,
14415,14416,8400,37109,tipo_10,viudo/a,39304
14416,14417,15000,13113,tipo_2,viudo/a,
14417,14418,15000,12196,tipo_1,viudo/a,
14418,14419,8400,7553,tipo_1,casado/a,
14419,14420,15000,7611,tipo_1,viudo/a,
14420,14421,21000,8856,tipo_1,viudo/a,28058
14421,14422,12000,42273,tipo_10,soltero/a,13719
14422,14423,8400,27519,tipo_9,soltero/a,
14423,14424,0,31398,tipo_10,viudo/a,
14424,14425,0,38075,tipo_10,viudo/a,33917
14425,14426,0,36078,tipo_10,soltero/a,
14426,14427,15000,33897,tipo_10,viudo/a,
14427,14428,18000,39923,tipo_10,casado/a,
14428,14429,18000,20552,tipo_5,casado/a,
14429,14430,15000,35911,tipo_10,viudo/a,
14430,14431,12000,13948,tipo_2,viudo/a,
14431,14432,12000,26540,tipo_8,soltero/a,
14432,14433,12000,29865,tipo_10,casado/a,
14433,14434,18000,41483,tipo_10,viudo/a,30838
14434,14435,15000,8737,tipo_1,casado/a,20870
14435,14436,15000,24516,tipo_7,soltero/a,23075
14436,14437,0,10140,tipo_1,viudo/a,
14437,14438,15000,10750,tipo_1,casado/a,31434
14438,14439,0,36075,tipo_10,casado/a,
14439,14440,15000,42752,tipo_10,casado/a,
14440,14441,18000,31680,tipo_10,viudo/a,
14441,14442,15000,29155,tipo_9,soltero/a,
14442,14443,21000,22519,tipo_6,viudo/a,
14443,14444,8400,8302,tipo_1,viudo/a,21190
14444,14445,12000,25431,tipo_8,casado/a,
14445,14446,0,40515,tipo_10,viudo/a,26978
14446,14447,15000,13747,tipo_2,soltero/a,42241
14447,14448,12000,21358,tipo_6,viudo/a,27376
14448,14449,18000,13216,tipo_2,casado/a,
14449,14450,21000,37709,tipo_10,casado/a,
14450,14451,12000,15090,tipo_3,viudo/a,
14451,14452,8400,18075,tipo_4,soltero/a,
14452,14453,12000,23865,tipo_7,soltero/a,
14453,14454,0,15293,tipo_3,viudo/a,
14454,14455,18000,20431,tipo_5,viudo/a,
14455,14456,18000,12580,tipo_1,soltero/a,
14456,14457,8400,36055,tipo_10,soltero/a,
14457,14458,18000,15882,tipo_3,casado/a,
14458,14459,12000,16072,tipo_3,casado/a,10412
14459,14460,18000,26755,tipo_8,viudo/a,
14460,14461,18000,36296,tipo_10,casado/a,24385
14461,14462,15000,24607,tipo_7,soltero/a,
14462,14463,21000,7940,tipo_1,casado/a,
14463,14464,0,9740,tipo_1,casado/a,
14464,14465,21000,35920,tipo_10,viudo/a,
14465,14466,8400,31639,tipo_10,viudo/a,
14466,14467,8400,28815,tipo_9,casado/a,
14467,14468,8400,26656,tipo_8,viudo/a,
14468,14469,12000,42494,tipo_10,viudo/a,28867
14469,14470,12000,33438,tipo_10,casado/a,37732
14470,14471,12000,16625,tipo_3,viudo/a,
14471,14472,21000,24033,tipo_7,casado/a,
14472,14473,21000,14428,tipo_2,casado/a,
14473,14474,21000,10277,tipo_1,viudo/a,
14474,14475,15000,16177,tipo_3,viudo/a,33671
14475,14476,12000,20984,tipo_5,soltero/a,
14476,14477,18000,30083,tipo_10,viudo/a,30209
14477,14478,0,13481,tipo_2,viudo/a,
14478,14479,18000,23489,tipo_7,casado/a,
14479,14480,15000,21677,tipo_6,soltero/a,
14480,14481,15000,36776,tipo_10,soltero/a,34556
14481,14482,21000,40550,tipo_10,casado/a,
14482,14483,18000,31061,tipo_10,casado/a,
14483,14484,15000,14414,tipo_2,casado/a,
14484,14485,12000,8987,tipo_1,soltero/a,
14485,14486,18000,19287,tipo_5,viudo/a,
14486,14487,8400,41899,tipo_10,soltero/a,
14487,14488,8400,40060,tipo_10,soltero/a,26353
14488,14489,0,35676,tipo_10,soltero/a,
14489,14490,18000,37565,tipo_10,casado/a,
14490,14491,21000,24894,tipo_7,soltero/a,29249
14491,14492,12000,34027,tipo_10,soltero/a,17610
14492,14493,8400,23139,tipo_7,casado/a,
14493,14494,21000,29982,tipo_10,casado/a,
14494,14495,15000,22979,tipo_6,casado/a,
14495,14496,21000,10974,tipo_1,casado/a,
14496,14497,8400,40246,tipo_10,viudo/a,28550
14497,14498,12000,36887,tipo_10,soltero/a,
14498,14499,15000,29922,tipo_10,viudo/a,
14499,14500,21000,39923,tipo_10,viudo/a,
14500,14501,0,21127,tipo_6,soltero/a,
14501,14502,18000,28074,tipo_9,soltero/a,
14502,14503,18000,35313,tipo_10,viudo/a,
14503,14504,18000,23691,tipo_7,casado/a,
14504,14505,8400,34497,tipo_10,casado/a,34581
14505,14506,0,17344,tipo_4,viudo/a,
14506,14507,12000,38286,tipo_10,soltero/a,
14507,14508,12000,37718,tipo_10,casado/a,
14508,14509,18000,27010,tipo_8,soltero/a,28831
14509,14510,21000,41059,tipo_10,soltero/a,
14510,14511,18000,36395,tipo_10,soltero/a,42362
14511,14512,0,18246,tipo_4,soltero/a,
14512,14513,0,31662,tipo_10,soltero/a,
14513,14514,21000,33275,tipo_10,soltero/a,
14514,14515,0,23106,tipo_7,casado/a,25270
14515,14516,0,16535,tipo_3,soltero/a,37214
14516,14517,0,24935,tipo_7,viudo/a,16702
14517,14518,8400,28791,tipo_9,soltero/a,
14518,14519,0,16080,tipo_3,viudo/a,
14519,14520,21000,27268,tipo_8,casado/a,30961
14520,14521,21000,10795,tipo_1,viudo/a,
14521,14522,8400,39987,tipo_10,viudo/a,
14522,14523,15000,17797,tipo_4,casado/a,
14523,14524,12000,38042,tipo_10,soltero/a,9146
14524,14525,12000,15665,tipo_3,viudo/a,
14525,14526,12000,25808,tipo_8,soltero/a,10223
14526,14527,8400,20180,tipo_5,viudo/a,36940
14527,14528,18000,9384,tipo_1,viudo/a,
14528,14529,21000,22837,tipo_6,soltero/a,
14529,14530,21000,41289,tipo_10,casado/a,
14530,14531,15000,39924,tipo_10,casado/a,21729
14531,14532,21000,37874,tipo_10,casado/a,
14532,14533,21000,32625,tipo_10,viudo/a,
14533,14534,21000,18649,tipo_4,viudo/a,
14534,14535,0,20565,tipo_5,casado/a,
14535,14536,21000,9250,tipo_1,viudo/a,
14536,14537,0,11947,tipo_1,casado/a,8492
14537,14538,8400,30842,tipo_10,casado/a,
14538,14539,12000,39781,tipo_10,casado/a,19025
14539,14540,0,16775,tipo_3,soltero/a,32807
14540,14541,18000,23009,tipo_6,viudo/a,
14541,14542,0,34337,tipo_10,casado/a,
14542,14543,21000,28958,tipo_9,soltero/a,
14543,14544,21000,38906,tipo_10,casado/a,
14544,14545,0,42021,tipo_10,casado/a,
14545,14546,0,38124,tipo_10,soltero/a,
14546,14547,21000,8525,tipo_1,casado/a,
14547,14548,21000,42236,tipo_10,soltero/a,
14548,14549,12000,32829,tipo_10,viudo/a,42679
14549,14550,0,26003,tipo_8,casado/a,16095
14550,14551,18000,29378,tipo_9,soltero/a,
14551,14552,8400,39564,tipo_10,viudo/a,
14552,14553,8400,12039,tipo_1,viudo/a,
14553,14554,15000,14952,tipo_3,soltero/a,
14554,14555,8400,12482,tipo_1,viudo/a,
14555,14556,18000,42380,tipo_10,viudo/a,9232
14556,14557,15000,22024,tipo_6,viudo/a,
14557,14558,0,11226,tipo_1,soltero/a,7221
14558,14559,21000,20867,tipo_5,casado/a,34932
14559,14560,0,24914,tipo_7,casado/a,
14560,14561,0,13312,tipo_2,casado/a,
14561,14562,15000,12522,tipo_1,viudo/a,
14562,14563,8400,23036,tipo_6,casado/a,
14563,14564,12000,13362,tipo_2,soltero/a,40612
14564,14565,15000,41252,tipo_10,soltero/a,
14565,14566,0,36634,tipo_10,soltero/a,36670
14566,14567,12000,40789,tipo_10,casado/a,
14567,14568,18000,11741,tipo_1,viudo/a,
14568,14569,15000,22495,tipo_6,soltero/a,
14569,14570,8400,40110,tipo_10,viudo/a,
14570,14571,18000,24993,tipo_7,viudo/a,
14571,14572,18000,14507,tipo_2,viudo/a,
14572,14573,15000,24187,tipo_7,soltero/a,19383
14573,14574,15000,14127,tipo_2,soltero/a,19999
14574,14575,18000,34077,tipo_10,soltero/a,19541
14575,14576,12000,38986,tipo_10,casado/a,35696
14576,14577,15000,21747,tipo_6,soltero/a,31561
14577,14578,8400,31453,tipo_10,casado/a,35481
14578,14579,21000,26655,tipo_8,viudo/a,38048
14579,14580,0,20728,tipo_5,soltero/a,10998
14580,14581,0,15293,tipo_3,casado/a,13115
14581,14582,15000,6960,tipo_1,viudo/a,
14582,14583,15000,28735,tipo_9,casado/a,39077
14583,14584,18000,39885,tipo_10,casado/a,
14584,14585,12000,19843,tipo_5,viudo/a,16718
14585,14586,8400,28775,tipo_9,viudo/a,
14586,14587,12000,20986,tipo_5,casado/a,
14587,14588,15000,31161,tipo_10,viudo/a,14013
14588,14589,8400,17111,tipo_4,casado/a,
14589,14590,18000,31697,tipo_10,viudo/a,
14590,14591,8400,31364,tipo_10,soltero/a,
14591,14592,8400,11325,tipo_1,viudo/a,
14592,14593,12000,7047,tipo_1,soltero/a,
14593,14594,21000,36549,tipo_10,viudo/a,19742
14594,14595,0,22382,tipo_6,casado/a,
14595,14596,21000,39292,tipo_10,casado/a,
14596,14597,0,17371,tipo_4,viudo/a,
14597,14598,12000,14272,tipo_2,viudo/a,
14598,14599,21000,40302,tipo_10,soltero/a,
14599,14600,21000,7532,tipo_1,casado/a,29343
14600,14601,8400,25197,tipo_7,viudo/a,
14601,14602,15000,42486,tipo_10,viudo/a,
14602,14603,18000,24695,tipo_7,soltero/a,40896
14603,14604,21000,37055,tipo_10,casado/a,37708
14604,14605,8400,17996,tipo_4,casado/a,36680
14605,14606,18000,19160,tipo_5,soltero/a,35304
14606,14607,12000,11205,tipo_1,soltero/a,
14607,14608,18000,11269,tipo_1,viudo/a,
14608,14609,15000,16712,tipo_3,soltero/a,
14609,14610,8400,15058,tipo_3,casado/a,24102
14610,14611,0,40071,tipo_10,viudo/a,
14611,14612,21000,40251,tipo_10,soltero/a,
14612,14613,21000,13207,tipo_2,casado/a,
14613,14614,0,39890,tipo_10,casado/a,
14614,14615,15000,13149,tipo_2,soltero/a,15073
14615,14616,21000,40729,tipo_10,casado/a,38634
14616,14617,18000,29106,tipo_9,viudo/a,
14617,14618,12000,32487,tipo_10,casado/a,
14618,14619,21000,42167,tipo_10,soltero/a,
14619,14620,0,30440,tipo_10,soltero/a,27477
14620,14621,0,41798,tipo_10,viudo/a,
14621,14622,0,10798,tipo_1,soltero/a,
14622,14623,0,22467,tipo_6,casado/a,7422
14623,14624,12000,38492,tipo_10,soltero/a,
14624,14625,18000,19006,tipo_5,viudo/a,
14625,14626,15000,36566,tipo_10,viudo/a,27569
14626,14627,21000,18832,tipo_4,viudo/a,
14627,14628,15000,9106,tipo_1,viudo/a,37591
14628,14629,18000,18288,tipo_4,soltero/a,13311
14629,14630,0,11022,tipo_1,casado/a,
14630,14631,18000,32983,tipo_10,casado/a,23803
14631,14632,15000,39899,tipo_10,viudo/a,
14632,14633,0,21112,tipo_6,casado/a,
14633,14634,21000,21489,tipo_6,soltero/a,
14634,14635,0,13718,tipo_2,viudo/a,21722
14635,14636,12000,31458,tipo_10,casado/a,
14636,14637,0,17978,tipo_4,casado/a,
14637,14638,18000,41521,tipo_10,soltero/a,
14638,14639,0,7683,tipo_1,casado/a,
14639,14640,0,22373,tipo_6,viudo/a,
14640,14641,12000,36786,tipo_10,soltero/a,
14641,14642,8400,30508,tipo_10,casado/a,15468
14642,14643,0,20802,tipo_5,viudo/a,41442
14643,14644,12000,34076,tipo_10,viudo/a,
14644,14645,8400,23471,tipo_7,viudo/a,
14645,14646,8400,17068,tipo_4,casado/a,
14646,14647,0,16781,tipo_3,casado/a,
14647,14648,21000,28716,tipo_9,viudo/a,25565
14648,14649,0,25637,tipo_8,viudo/a,
14649,14650,12000,42383,tipo_10,viudo/a,
14650,14651,0,26858,tipo_8,soltero/a,40731
14651,14652,0,9871,tipo_1,soltero/a,
14652,14653,15000,39211,tipo_10,viudo/a,
14653,14654,0,20820,tipo_5,soltero/a,
14654,14655,21000,30736,tipo_10,viudo/a,
14655,14656,18000,10660,tipo_1,casado/a,
14656,14657,0,36497,tipo_10,viudo/a,
14657,14658,18000,13674,tipo_2,soltero/a,
14658,14659,12000,42198,tipo_10,viudo/a,25988
14659,14660,18000,20430,tipo_5,viudo/a,36115
14660,14661,0,28706,tipo_9,casado/a,
14661,14662,15000,19337,tipo_5,soltero/a,
14662,14663,0,20679,tipo_5,viudo/a,
14663,14664,18000,24256,tipo_7,soltero/a,37702
14664,14665,12000,35987,tipo_10,viudo/a,12112
14665,14666,8400,16959,tipo_4,soltero/a,37791
14666,14667,0,14320,tipo_2,soltero/a,
14667,14668,0,10713,tipo_1,casado/a,
14668,14669,0,10793,tipo_1,viudo/a,16872
14669,14670,0,21752,tipo_6,viudo/a,40744
14670,14671,15000,34927,tipo_10,viudo/a,
14671,14672,15000,9640,tipo_1,casado/a,24483
14672,14673,12000,14153,tipo_2,casado/a,
14673,14674,18000,19429,tipo_5,soltero/a,35241
14674,14675,15000,28469,tipo_9,casado/a,
14675,14676,21000,18366,tipo_4,soltero/a,
14676,14677,15000,33325,tipo_10,soltero/a,32704
14677,14678,18000,24238,tipo_7,soltero/a,
14678,14679,0,39821,tipo_10,viudo/a,
14679,14680,15000,18621,tipo_4,casado/a,
14680,14681,15000,16345,tipo_3,viudo/a,31451
14681,14682,21000,24283,tipo_7,soltero/a,
14682,14683,21000,26159,tipo_8,soltero/a,
14683,14684,15000,17582,tipo_4,casado/a,
14684,14685,21000,7282,tipo_1,viudo/a,24863
14685,14686,21000,14782,tipo_3,casado/a,
14686,14687,12000,28159,tipo_9,soltero/a,
14687,14688,18000,20260,tipo_5,casado/a,
14688,14689,8400,40308,tipo_10,viudo/a,
14689,14690,21000,10980,tipo_1,casado/a,
14690,14691,21000,22704,tipo_6,casado/a,
14691,14692,21000,35652,tipo_10,soltero/a,27839
14692,14693,12000,16804,tipo_4,casado/a,
14693,14694,8400,26600,tipo_8,viudo/a,
14694,14695,15000,40074,tipo_10,viudo/a,
14695,14696,18000,21351,tipo_6,casado/a,
14696,14697,8400,28699,tipo_9,soltero/a,
14697,14698,8400,24567,tipo_7,viudo/a,
14698,14699,8400,35084,tipo_10,casado/a,
14699,14700,15000,14691,tipo_2,casado/a,
14700,14701,8400,35959,tipo_10,casado/a,
14701,14702,12000,14501,tipo_2,casado/a,
14702,14703,0,33249,tipo_10,viudo/a,11187
14703,14704,8400,17905,tipo_4,casado/a,
14704,14705,0,20947,tipo_5,viudo/a,
14705,14706,0,11959,tipo_1,viudo/a,23119
14706,14707,12000,36665,tipo_10,soltero/a,
14707,14708,12000,31882,tipo_10,casado/a,
14708,14709,8400,35883,tipo_10,viudo/a,
14709,14710,0,16404,tipo_3,viudo/a,34939
14710,14711,8400,41020,tipo_10,soltero/a,
14711,14712,12000,15348,tipo_3,viudo/a,
14712,14713,18000,26257,tipo_8,soltero/a,12244
14713,14714,8400,39225,tipo_10,soltero/a,
14714,14715,15000,35512,tipo_10,viudo/a,
14715,14716,8400,37176,tipo_10,viudo/a,
14716,14717,21000,10587,tipo_1,soltero/a,38701
14717,14718,8400,21732,tipo_6,casado/a,
14718,14719,18000,24751,tipo_7,viudo/a,
14719,14720,12000,10401,tipo_1,viudo/a,
14720,14721,8400,21704,tipo_6,viudo/a,
14721,14722,15000,6809,tipo_1,casado/a,
14722,14723,0,14582,tipo_2,casado/a,
14723,14724,21000,33660,tipo_10,soltero/a,21809
14724,14725,21000,21959,tipo_6,viudo/a,14928
14725,14726,18000,29229,tipo_9,viudo/a,
14726,14727,15000,24227,tipo_7,casado/a,34733
14727,14728,15000,33161,tipo_10,soltero/a,
14728,14729,21000,23788,tipo_7,soltero/a,
14729,14730,18000,12909,tipo_2,casado/a,36391
14730,14731,12000,33158,tipo_10,soltero/a,
14731,14732,21000,19336,tipo_5,casado/a,36957
14732,14733,0,32219,tipo_10,soltero/a,42550
14733,14734,21000,20834,tipo_5,viudo/a,27635
14734,14735,21000,15221,tipo_3,casado/a,
14735,14736,12000,36135,tipo_10,casado/a,40237
14736,14737,21000,37997,tipo_10,soltero/a,
14737,14738,0,28147,tipo_9,viudo/a,
14738,14739,21000,35127,tipo_10,soltero/a,
14739,14740,12000,19201,tipo_5,viudo/a,9694
14740,14741,12000,10956,tipo_1,viudo/a,
14741,14742,0,21445,tipo_6,viudo/a,
14742,14743,21000,10307,tipo_1,viudo/a,28690
14743,14744,8400,15250,tipo_3,viudo/a,12479
14744,14745,15000,23667,tipo_7,soltero/a,16140
14745,14746,0,34307,tipo_10,casado/a,19830
14746,14747,15000,12439,tipo_1,casado/a,26302
